id,EAP,HPL,MWS
id02310,0.012799999676644802,0.0007999999797903001,0.9864000082015991
id24541,0.9923999905586243,0.005799999926239252,0.0017999999690800905
id00134,0.13420000672340393,0.8596000075340271,0.006200000178068876
id27757,0.66839998960495,0.328000009059906,0.003700000001117587
id04081,0.8956000208854675,0.0544000007212162,0.05000000074505806
id27337,0.857200026512146,0.13210000097751617,0.010700000450015068
id24265,0.9517999887466431,0.03200000151991844,0.016200000420212746
id25917,0.011800000444054604,0.20919999480247498,0.7791000008583069
id04951,0.9973999857902527,0.0017999999690800905,0.0007999999797903001
id14549,0.9519000053405762,0.02250000089406967,0.025699999183416367
id22505,0.03400000184774399,0.042899999767541885,0.9230999946594238
id24002,0.0007999999797903001,0.9987999796867371,0.0003000000142492354
id18982,0.02160000056028366,0.96670001745224,0.011699999682605267
id15181,0.0010999999940395355,0.9987999796867371,9.999999747378752e-05
id21888,0.8425999879837036,0.024299999698996544,0.1331000030040741
id12035,0.00570000009611249,0.00019999999494757503,0.9941999912261963
id17991,0.2295999974012375,0.0066999997943639755,0.763700008392334
id10707,0.9993000030517578,0.00039999998989515007,0.00019999999494757503
id07101,0.19429999589920044,0.04360000044107437,0.7620000243186951
id00345,0.044599998742341995,0.9491000175476074,0.006300000008195639
id05912,0.9345999956130981,0.038600001484155655,0.026799999177455902
id13443,0.9793999791145325,0.00559999980032444,0.014999999664723873
id09248,0.24500000476837158,0.057100001722574234,0.6978999972343445
id17542,0.007400000002235174,0.991100013256073,0.00139999995008111
id06995,0.13809999823570251,0.008999999612569809,0.8529000282287598
id25159,0.7106000185012817,0.04809999838471413,0.24130000174045563
id25729,0.6736999750137329,0.323199987411499,0.0031999999191612005
id26949,0.9674999713897705,0.02879999950528145,0.003700000001117587
id27191,0.29170000553131104,0.004600000102072954,0.7037000060081482
id07668,0.43149998784065247,0.00430000014603138,0.5641999840736389
id02230,0.10490000247955322,0.4002000093460083,0.4948999881744385
id15553,0.9975000023841858,0.000699999975040555,0.0019000000320374966
id25688,0.002300000051036477,0.9970999956130981,0.0006000000284984708
id17545,0.9983000159263611,0.000699999975040555,0.0010000000474974513
id13929,0.36079999804496765,0.4731999933719635,0.16599999368190765
id12880,0.21379999816417694,0.7447999715805054,0.0414000004529953
id19282,0.4456999897956848,0.10779999941587448,0.4465000033378601
id14690,0.009399999864399433,0.0006000000284984708,0.9901000261306763
id17975,0.006300000008195639,0.9860000014305115,0.007699999958276749
id08037,0.9837999939918518,0.003000000026077032,0.013199999928474426
id15412,0.022199999541044235,0.002099999925121665,0.975600004196167
id25032,0.6949999928474426,0.08190000057220459,0.22310000658035278
id27165,0.9994000196456909,0.0003000000142492354,0.0003000000142492354
id03327,0.8575000166893005,0.11129999905824661,0.031199999153614044
id18515,0.963699996471405,0.008100000210106373,0.028300000354647636
id21003,0.11060000211000443,0.057999998331069946,0.8313999772071838
id23855,0.0013000000035390258,0.9932000041007996,0.00559999980032444
id20724,0.7336000204086304,0.16949999332427979,0.09690000116825104
id13303,0.8004000186920166,0.0357000008225441,0.16380000114440918
id16521,0.012400000356137753,0.28999999165534973,0.6976000070571899
id20775,0.9987999796867371,0.0008999999845400453,0.00039999998989515007
id13029,0.9987000226974487,0.0007999999797903001,0.0006000000284984708
id14660,0.6151999831199646,0.3693999946117401,0.015399999916553497
id11028,0.0017999999690800905,0.0003000000142492354,0.9979000091552734
id14180,0.9718999862670898,0.025800000876188278,0.002300000051036477
id25860,0.9988999962806702,0.0006000000284984708,0.0005000000237487257
id11910,0.29159998893737793,0.012299999594688416,0.6960999965667725
id08065,0.18539999425411224,0.025800000876188278,0.7888000011444092
id22674,0.02979999966919422,0.006500000134110451,0.963699996471405
id25018,0.569599986076355,0.01769999973475933,0.41269999742507935
id10892,0.002099999925121665,0.9969000220298767,0.0010000000474974513
id10217,0.2565999925136566,0.7402999997138977,0.0031999999191612005
id12996,0.23399999737739563,0.21469999849796295,0.5512999892234802
id18262,0.5372999906539917,0.32850000262260437,0.13429999351501465
id08606,0.000699999975040555,0.9990000128746033,0.0003000000142492354
id17233,0.9545000195503235,0.0038999998942017555,0.041600000113248825
id00101,0.6801999807357788,0.24950000643730164,0.07039999961853027
id12225,0.9606999754905701,0.026399999856948853,0.012900000438094139
id01364,0.011099999770522118,0.9848999977111816,0.004000000189989805
id24973,0.6564000248908997,0.02160000056028366,0.32199999690055847
id25363,0.545799970626831,0.0013000000035390258,0.4528999924659729
id10061,0.42320001125335693,0.024399999529123306,0.5525000095367432
id17673,0.11309999972581863,0.8694000244140625,0.017500000074505806
id13249,0.4521999955177307,0.011599999852478504,0.5361999869346619
id10107,0.002400000113993883,0.0006000000284984708,0.996999979019165
id04403,0.994700014591217,0.0013000000035390258,0.004000000189989805
id25728,0.753000020980835,0.02290000021457672,0.22419999539852142
id16184,0.6693999767303467,0.03959999978542328,0.29100000858306885
id03438,0.004600000102072954,0.0003000000142492354,0.9951000213623047
id22923,0.005900000222027302,0.9934999942779541,0.0006000000284984708
id08610,0.9983000159263611,0.00039999998989515007,0.0013000000035390258
id25355,0.1256999969482422,0.008100000210106373,0.8661999702453613
id16916,0.4205000102519989,0.554099977016449,0.02539999969303608
id12793,0.006099999882280827,0.9922999739646912,0.0015999999595806003
id11859,0.33730000257492065,0.08500000089406967,0.5777000188827515
id02434,0.9988999962806702,0.0007999999797903001,0.0003000000142492354
id27703,0.0017000000225380063,0.00019999999494757503,0.9980000257492065
id25212,0.07739999890327454,0.9107999801635742,0.011800000444054604
id11308,0.10050000250339508,0.13339999318122864,0.7660999894142151
id26094,0.9869999885559082,0.00860000029206276,0.00430000014603138
id22080,0.8188999891281128,0.17659999430179596,0.004399999976158142
id03545,0.9988999962806702,0.000699999975040555,0.0003000000142492354
id23725,0.006899999920278788,0.004699999932199717,0.9884999990463257
id12009,0.909600019454956,0.058800000697374344,0.031599998474121094
id24241,0.49559998512268066,0.032999999821186066,0.4713999927043915
id03596,0.002199999988079071,0.9970999956130981,0.000699999975040555
id10749,0.04919999837875366,0.9282000064849854,0.022600000724196434
id22794,0.006800000090152025,0.012199999764561653,0.9810000061988831
id15482,0.06949999928474426,0.8295999765396118,0.10090000182390213
id04833,0.9164999723434448,0.07720000296831131,0.006300000008195639
id00397,0.015200000256299973,0.0008999999845400453,0.9839000105857849
id14691,0.0052999998442828655,0.00139999995008111,0.9933000206947327
id05193,0.2565000057220459,0.006599999964237213,0.7368999719619751
id19541,0.5867000222206116,0.004699999932199717,0.40860000252723694
id22166,0.005400000140070915,0.000699999975040555,0.9939000010490417
id20744,0.00279999990016222,0.00039999998989515007,0.9968000054359436
id10392,0.004999999888241291,0.00019999999494757503,0.9947999715805054
id00770,0.9776999950408936,0.01209999993443489,0.010200000368058681
id06018,0.39329999685287476,0.5855000019073486,0.0210999995470047
id15678,0.41600000858306885,0.005400000140070915,0.5785999894142151
id08305,0.9768000245094299,0.018400000408291817,0.004800000227987766
id08903,0.23029999434947968,0.08320000022649765,0.6865000128746033
id14752,0.22519999742507935,0.7667999863624573,0.00800000037997961
id12468,0.004999999888241291,0.9943000078201294,0.0006000000284984708
